epoch,signal,is_opportunity,max_bid,min_ask,global_max_bid,global_min_ask,venue_max_bid,venue_min_ask,max_bid_venue,min_ask_venue,bid_qty,ask_qty,max_bid_qty,min_ask_qty,executable_qty,tradeable_qty,theoretical_profit,total_profit,is_rising_edge,remaining_bid_qty,remaining_ask_qty
1762532400000000,1,True,4.202000141143799,4.199999809265137,4.202000141143799,4.199999809265137,TQEX,XMAD,TQEX,XMAD,5000.0,2719.0,5000.0,2719.0,2719.0,2719.0,0.0020003318786621094,5.438902378082275,True,5000.0,2719.0
