epoch,execution_epoch,venue_max_bid,venue_min_ask,execution_bid,execution_ask,theoretical_profit,real_profit,executed_qty,total_profit,real_total_profit,profit_category
1762504000000000,1762504000100000,CEUX,TQEX,78.30000305175781,78.0,0.5999984741210938,0.3000030517578125,13.0,7.799980163574219,3.9000396728515625,Profitable
1762506600000000,1762506600100000,CEUX,TQEX,78.5999984741211,78.5,0.09999847412109375,0.09999847412109375,15.0,1.4999771118164062,1.4999771118164062,Profitable
1762516400000000,1762516400100000,CEUX,TQEX,78.0999984741211,78.0999984741211,0.09999847412109375,0.0,0.0,0.1999969482421875,0.0,Break-even
1762520600000000,1762520600100000,TQEX,CEUX,77.9000015258789,77.80000305175781,0.09999847412109375,0.09999847412109375,24.0,2.39996337890625,2.39996337890625,Profitable
1762521400000000,1762521400100000,TQEX,CEUX,77.9000015258789,77.80000305175781,0.09999847412109375,0.09999847412109375,24.0,2.39996337890625,2.39996337890625,Profitable
1762528800000000,1762528800100000,CEUX,TQEX,76.80000305175781,77.0999984741211,0.09999847412109375,-0.29999542236328125,0.0,3.4999465942382812,-0.0,Loss
1762532600000000,1762532600100000,TQEX,CEUX,75.4000015258789,75.69999694824219,0.09999847412109375,-0.29999542236328125,0.0,1.3999786376953125,-0.0,Loss
