epoch,execution_epoch,venue_max_bid,venue_min_ask,execution_bid,execution_ask,theoretical_profit,real_profit,executed_qty,total_profit,real_total_profit,profit_category
1762503200000000,1762503200100000,XMAD,AQEU,168.74000549316406,168.82000732421875,0.019989013671875,-0.0800018310546875,0.0,2.9583740234375,-0.0,Loss
1762503800000000,1762503800100000,AQEU,XMAD,168.5800018310547,168.33999633789062,0.0800018310546875,0.2400054931640625,148.0,11.84027099609375,35.52081298828125,Profitable
